Algorithm,Allocation,Processes,MessageSize,Latency
Chain,core,41,16384,38.72
Chain,core,41,32768,55.94
Chain,core,41,65536,90.84
Chain,core,41,131072,155.95
Chain,core,41,262144,292.56
Chain,core,41,524288,560.72
Chain,core,41,1048576,1084.43
Chain,core,42,1,4.29
Chain,core,42,2,4.25
Chain,core,42,4,4.52
Chain,core,42,8,4.72
Chain,core,42,16,4.27
Chain,core,42,32,4.66
Chain,core,42,64,4.84
Chain,core,42,128,6.17
Chain,core,42,256,6.47
Chain,core,42,512,6.75
Chain,core,42,1024,8.02
Chain,core,42,2048,9.55
Chain,core,42,4096,13.44
Chain,core,42,8192,19.65
Chain,core,42,16384,37.01
Chain,core,42,32768,53.27
Chain,core,42,65536,89.36
Chain,core,42,131072,156.78
Chain,core,42,262144,294.55
Chain,core,42,524288,550.21
Chain,core,42,1048576,1041.14
Chain,core,43,1,3.67
Chain,core,43,2,3.72
Chain,core,43,4,3.67
Chain,core,43,8,4.83
Chain,core,43,16,3.69
Chain,core,43,32,4.17
Chain,core,43,64,4.23
Chain,core,43,128,5.42
Chain,core,43,256,5.70
Chain,core,43,512,6.06
Chain,core,43,1024,7.29
Chain,core,43,2048,9.27
Chain,core,43,4096,13.40
Chain,core,43,8192,19.82
Chain,core,43,16384,38.79
Chain,core,43,32768,56.07
Chain,core,43,65536,90.88
Chain,core,43,131072,159.69
Chain,core,43,262144,298.44
Chain,core,43,524288,577.22
Chain,core,43,1048576,1090.40
Chain,core,44,1,3.60
Chain,core,44,2,3.57
Chain,core,44,4,3.60
Chain,core,44,8,4.38
Chain,core,44,16,3.71
Chain,core,44,32,4.17
Chain,core,44,64,4.29
Chain,core,44,128,5.57
Chain,core,44,256,5.85
Chain,core,44,512,6.25
Chain,core,44,1024,7.34
Chain,core,44,2048,9.26
Chain,core,44,4096,13.42
Chain,core,44,8192,19.91
Chain,core,44,16384,37.61
Chain,core,44,32768,54.06
Chain,core,44,65536,90.05
Chain,core,44,131072,158.83
Chain,core,44,262144,301.62
Chain,core,44,524288,564.62
Chain,core,44,1048576,1058.09
Chain,core,45,1,3.79
Chain,core,45,2,3.76
Chain,core,45,4,3.76
